Date, Symbol, Underlying Close Price (A), Underlying Previous Day Close Price (B), Underlying Log Returns (C) = LN(A/B), Previous Day Underlying Volatility (D), Current Day Underlying Daily Volatility (E) = Sqrt (0.995*D*D + 0.005* C*C), Underlying Annualised Volatility (F) = E*sqrt(365), Futures Close Price (G), Futures Previous Day Close Price (H), Futures Log Returns (I) = LN(G/H), Previous Day Futures Volatility (J), Current Day Futures Daily Volatility (K) = Sqrt (0.995*J*J + 0.005* I*I), Futures Annualised Volatility (L) = K*sqrt(365), Applicable Daily Volatility (M) = Max (E or K), Applicable Annualised Volatility (N) = Max (F or L)
24-Mar-26,POLICYBZR,1461.4,1434.45,  0.01861338,  0.02411887,  0.02409447,  0.46032428,1462.4,1434.2,  0.01947172,  0.02411098,  0.02409002,  0.46023918,  0.02409447,  0.46032428
24-Mar-26,POLYCAB,7064.45,6794.95,  0.03889548,  0.02149578,  0.02161768,  0.41300513,7009.5,6787.5,  0.03218369,  0.02137407,  0.02144166,  0.40964230,  0.02161768,  0.41300513
24-Mar-26,POWERGRID,299,302.1, -0.01031452,  0.01524023,  0.01521942,  0.29076655,298.85,301, -0.00716849,  0.01504810,  0.01501914,  0.28694034,  0.01521942,  0.29076655
24-Mar-26,POWERINDIA,25023.45,24254.45,  0.03121328,  0.03030351,  0.03030808,  0.57903510,25000,24255,  0.03025304,  0.03010769,  0.03010837,  0.57521958,  0.03030808,  0.57903510
24-Mar-26,PPLPHARMA,136.1,133.25,  0.02116285,  0.02250343,  0.02249683,  0.42980132,135.73,133.5,  0.01656614,  0.02274960,  0.02272277,  0.43411800,  0.02272277,  0.43411800
24-Mar-26,PREMIERENE,889.35,866.65,  0.02585565,  0.02524582,  0.02524888,  0.48237913,885.45,867.35,  0.02065340,  0.02555175,  0.02552956,  0.48774153,  0.02552956,  0.48774153
24-Mar-26,PRESTIGE,1201.55,1178.6,  0.01928510,  0.02273860,  0.02272255,  0.43411375,1202.4,1178.8,  0.01982259,  0.02291438,  0.02289999,  0.43750360,  0.02289999,  0.43750360
24-Mar-26,RBLBANK,296.6,289.3,  0.02492022,  0.02240625,  0.02241952,  0.42832433,296.75,289.3,  0.02542582,  0.02231773,  0.02233432,  0.42669663,  0.02241952,  0.42832433
24-Mar-26,RECLTD,320.8,316.45,  0.01365262,  0.02178802,  0.02175496,  0.41562797,320.5,316.8,  0.01161162,  0.02208987,  0.02204982,  0.42126113,  0.02204982,  0.42126113
24-Mar-26,RELIANCE,1411.8,1407.8,  0.00283728,  0.01309003,  0.01305885,  0.24948893,1410.3,1405.7,  0.00326705,  0.01284101,  0.01281089,  0.24475172,  0.01305885,  0.24948893
24-Mar-26,RVNL,258.45,250.25,  0.03224183,  0.02755219,  0.02757756,  0.52686864,258.1,248.1,  0.03951522,  0.03048239,  0.03053427,  0.58335632,  0.03053427,  0.58335632
24-Mar-26,SAIL,145.75,143.05,  0.01869861,  0.02328372,  0.02326301,  0.44443914,145.64,143.44,  0.01522099,  0.02355810,  0.02352368,  0.44941926,  0.02352368,  0.44941926
24-Mar-26,SAMMAANCAP,138.5,130,  0.06333588,  0.02776600,  0.02805624,  0.53601365,138.94,130.05,  0.06612319,  0.02801030,  0.02832876,  0.54122015,  0.02832876,  0.54122015
24-Mar-26,SBICARD,673.5,653.3,  0.03045155,  0.01585424,  0.01596057,  0.30492620,675.5,646.85,  0.04333873,  0.01557598,  0.01583629,  0.30255195,  0.01596057,  0.30492620
24-Mar-26,SBILIFE,1836,1832.3,  0.00201728,  0.01316367,  0.01313141,  0.25087525,1838.4,1832.8,  0.00305078,  0.01277205,  0.01274209,  0.24343731,  0.01313141,  0.25087525
24-Mar-26,SBIN,1030.8,1031.9, -0.00106656,  0.01454826,  0.01451198,  0.27725091,1033,1030.2,  0.00271423,  0.01452396,  0.01448903,  0.27681259,  0.01451198,  0.27725091
24-Mar-26,SENSEX,74068.45,72696.39,  0.01869794,  0.00835031,  0.00843383,  0.16112801,74111.8,72722.4,  0.01892531,  0.00819133,  0.00827982,  0.15818564,  0.00843383,  0.16112801
24-Mar-26,SENSEX50,23942.04,23521.43,  0.01772399,  0.00843764,  0.00850910,  0.16256609,23945.65,23528.5,  0.01757423,  0.00845421,  0.00852390,  0.16284893,  0.00852390,  0.16284893
24-Mar-26,SHREECEM,23324.95,22725.15,  0.02605136,  0.01346928,  0.01356120,  0.25908645,23315,22535,  0.03402727,  0.01378418,  0.01395848,  0.26667646,  0.01395848,  0.26667646
